"No.","Time","Source","Destination","Protocol","Length","Port","Info"
"1398","11.087657","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1446763 Win=28950 Len=0 TSval=1644749672 TSecr=1776282503"
"1399","11.087659","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","CONNection FAILure "
"1400","11.087692","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1451107 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1401","11.087732","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1449659 Win=28944 Len=0 TSval=1644749672 TSecr=1776282504"
"1402","11.087771","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1452555 Win=28920 Len=0 TSval=1644749672 TSecr=1776282504"
"1403","11.097824","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1452555 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1404","11.097841","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1454003 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1405","11.097858","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","BCCH INFOrmation "
"1406","11.097921","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1456899 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1407","11.097933","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1458347 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1408","11.097946","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1459795 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1409","11.097975","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1456899 Win=28980 Len=0 TSval=1644749682 TSecr=1776282504"
"1410","11.098067","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1461243 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1411","11.098084","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1462691 Ack=60019 Win=6826 Len=1448 TSval=1776282504 TSecr=1644749651"
"1412","11.098092","10.0.0.101","192.168.0.3","TCP","624","5000,35644","5000  >  35644 [PSH, ACK] Seq=1464139 Ack=60019 Win=6826 Len=558 TSval=1776282504 TSecr=1644749661"
"1413","11.098099","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"1414","11.098109","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1466145 Ack=60555 Win=6826 Len=1448 TSval=1776282514 TSecr=1644749663"
"1415","11.098157","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1461243 Win=28944 Len=0 TSval=1644749682 TSecr=1776282504"
"1416","11.098173","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1464139 Win=28916 Len=0 TSval=1644749682 TSecr=1776282504"
"1417","11.098180","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=60555 Ack=1467593 Win=28880 Len=0 TSval=1644749682 TSecr=1776282504"
"1418","11.098906","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"1419","11.118243","10.0.0.101","192.168.0.3","RSL","790","5000,35644","DELETE INDication (CCCH) (SM) "
"1420","11.128269","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","PAGING CoMmanD "
"1421","11.128293","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1469765 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1422","11.128301","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","OVERLOAD "
"1423","11.128321","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1472661 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1424","11.128347","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1474109 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1425","11.128369","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1475557 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1426","11.128383","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"1427","11.128392","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1477005 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1428","11.128420","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","REMOTE CODEC CONFiguration REPort "
"1429","11.128444","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1475557 Win=28956 Len=0 TSval=1644749713 TSecr=1776282538"
"1430","11.128452","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1479901 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1431","11.128471","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","MGCP (old) "
"1432","11.128508","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1479901 Win=28920 Len=0 TSval=1644749713 TSecr=1776282538"
"1433","11.128517","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1482797 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1434","11.128532","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1484245 Ack=61091 Win=6826 Len=1448 TSval=1776282538 TSecr=1644749683"
"1435","11.128563","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1485693 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1436","11.128577","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1487141 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1437","11.128564","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1482797 Win=28896 Len=0 TSval=1644749713 TSecr=1776282538"
"1438","11.128590","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","MGCP (old) "
"1439","11.128611","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1490037 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1440","11.128616","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1485693 Win=28872 Len=0 TSval=1644749713 TSecr=1776282538"
"1441","11.128638","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1488589 Win=28848 Len=0 TSval=1644749713 TSecr=1776282539"
"1442","11.129333","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1491485 Win=28820 Len=0 TSval=1644749714 TSecr=1776282539"
"1443","11.138672","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1491485 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1444","11.138686","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1492933 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1445","11.138693","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1494381 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1446","11.138724","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1495829 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1447","11.138743","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1497277 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1448","11.138757","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1494381 Win=28992 Len=0 TSval=1644749723 TSecr=1776282539"
"1449","11.138764","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1498725 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1450","11.138807","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1500173 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1451","11.138818","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1501621 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1452","11.138843","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1503069 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1453","11.138859","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1500173 Win=28944 Len=0 TSval=1644749723 TSecr=1776282539"
"1454","11.138869","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1504517 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1455","11.138897","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1505965 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1456","11.138909","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1504517 Win=28908 Len=0 TSval=1644749723 TSecr=1776282539"
"1457","11.138925","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1507413 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1458","11.138955","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1508861 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1459","11.138973","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1510309 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1460","11.138987","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1507413 Win=28884 Len=0 TSval=1644749723 TSecr=1776282539"
"1461","11.138993","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1511757 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1462","11.139006","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1513205 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1463","11.139048","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1510309 Win=28860 Len=0 TSval=1644749723 TSecr=1776282539"
"1464","11.139825","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=61627 Ack=1514653 Win=28824 Len=0 TSval=1644749724 TSecr=1776282539"
"1465","11.140560","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","CHANnel ReQuireD "
"1466","11.149137","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1514653 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1467","11.149155","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1516101 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1468","11.149170","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1517549 Ack=61091 Win=6826 Len=1448 TSval=1776282539 TSecr=1644749683"
"1469","11.149181","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","CHANnel ACTIVation "
"1470","11.149194","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 126 "
"1471","11.149209","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1521893 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1472","11.149226","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=63075 Ack=1517549 Win=28992 Len=0 TSval=1644749733 TSecr=1776282539"
"1473","11.149230","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1523341 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1474","11.149253","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1524789 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1475","11.149283","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=63075 Ack=1523341 Win=28940 Len=0 TSval=1644749733 TSecr=1776282539"
"1476","11.149301","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1526237 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1477","11.149333","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1527685 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1478","11.149355","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1529133 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1479","11.149380","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1530581 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1480","11.149394","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1532029 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1481","11.149403","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1533477 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1482","11.149411","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1534925 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1483","11.149426","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1536373 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1484","11.149635","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=63075 Ack=1537821 Win=28820 Len=0 TSval=1644749734 TSecr=1776282547"
"1485","11.159571","10.0.0.101","192.168.0.3","SCCP (Int. ITU)","1514","5000,35644","Unknown: 157 "
"1486","11.159590","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1539269 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1487","11.159605","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1540717 Ack=61091 Win=6826 Len=1448 TSval=1776282547 TSecr=1644749683"
"1488","11.159613","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1542165 Ack=61091 Win=6826 Len=1448 TSval=1776282548 TSecr=1644749683 [TCP segment of a reassembled PDU]"
"1489","11.159644","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1543613 Ack=61091 Win=6826 Len=1448 TSval=1776282548 TSecr=1644749683 [TCP segment of a reassembled PDU]"
"1490","11.159649","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=63075 Ack=1540717 Win=28992 Len=0 TSval=1644749744 TSecr=1776282547"
"1491","11.159665","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1545061 Ack=61091 Win=6826 Len=1448 TSval=1776282548 TSecr=1644749683 [TCP segment of a reassembled PDU]"
"1492","11.159712","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=63075 Ack=1543613 Win=28968 Len=0 TSval=1644749744 TSecr=1776282547"
"1493","11.159713","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1546509 Ack=61091 Win=6826 Len=1448 TSval=1776282548 TSecr=1644749683 [TCP segment of a reassembled PDU]"
"1494","11.159745","10.0.0.101","192.168.0.3","TCP","154","5000,35644","5000  >  35644 [PSH, ACK] Seq=1547957 Ack=61627 Win=6826 Len=88 TSval=1776282556 TSecr=1644749713 [TCP segment of a reassembled PDU]"
"1495","11.159806","192.168.0.3","10.0.0.101","TCP","740","35644,5000","35644  >  5000 [PSH, ACK] Seq=63075 Ack=1548045 Win=28920 Len=674 TSval=1644749744 TSecr=1776282548"
"1496","11.179862","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=1548045 Ack=63749 Win=6826 Len=0 TSval=1776282586 TSecr=1644749725"
"1497","11.186229","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"1498","11.240208","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=1548045 Ack=64285 Win=6826 Len=0 TSval=1776282650 TSecr=1644749770"
"1499","11.240237","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1548045 Ack=64285 Win=6826 Len=1448 TSval=1776282656 TSecr=1644749770 [TCP segment of a reassembled PDU]"
"1500","11.240246","10.0.0.101","192.168.0.3","THRIFT","1514","5000,35644","REPLY \357\277\275\357\277\275\357\277\275\v\003\357\277\275_\357\277\275\323\256"
"1501","11.240264","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=1550941 Ack=64285 Win=6826 Len=724 TSval=1776282656 TSecr=1644749770"
"1502","11.240407","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=64285 Ack=1551665 Win=28980 Len=0 TSval=1644749825 TSecr=1776282656"
"1503","11.260467","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"1504","11.260498","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1553113 Ack=64285 Win=6826 Len=1448 TSval=1776282668 TSecr=1644749825"
"1505","11.260516","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=1554561 Ack=64285 Win=6826 Len=724 TSval=1776282668 TSecr=1644749825"
"1506","11.260593","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=64285 Ack=1555285 Win=28980 Len=0 TSval=1644749845 TSecr=1776282668"
"1507","11.270581","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"1508","11.270609","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1556733 Ack=64285 Win=6826 Len=1448 TSval=1776282678 TSecr=1644749825"
"1509","11.270629","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1558181 Ack=64285 Win=6826 Len=1448 TSval=1776282678 TSecr=1644749825"
"1510","11.270638","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1559629 Ack=64285 Win=6826 Len=1448 TSval=1776282678 TSecr=1644749825"
"1511","11.270663","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1561077 Ack=64285 Win=6826 Len=1448 TSval=1776282678 TSecr=1644749825"
"1512","11.270694","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1562525 Ack=64285 Win=6826 Len=1448 TSval=1776282678 TSecr=1644749825"
"1513","11.270726","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=64285 Ack=1558181 Win=28992 Len=0 TSval=1644749855 TSecr=1776282678"
"1514","11.270837","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=64285 Ack=1563973 Win=28944 Len=0 TSval=1644749855 TSecr=1776282678"
"1515","11.271350","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"1516","11.280786","10.0.0.101","192.168.0.3","RSL","696","5000,35644","MODE MODIFY Negative ACKnowledge "
"1517","11.280806","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"1518","11.280814","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1566051 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1519","11.280827","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1567499 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1520","11.280870","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1568947 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1521","11.280882","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1570395 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1522","11.280910","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1571843 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1523","11.280941","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1573291 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1524","11.280961","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1574739 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1525","11.280986","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 102 "
"1526","11.280967","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=65335 Ack=1571843 Win=28944 Len=0 TSval=1644749865 TSecr=1776282687"
"1527","11.281005","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=1577635 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
"1528","11.281063","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=1579083 Ack=64285 Win=6826 Len=1448 TSval=1776282691 TSecr=1644749845"
